"Results_-/-","Results_+/-","Results_-/+","Results_+/+","Result_turnon_-/-","Result_turnon_+/-","Result_turnon_-/+","Result_turnon_+/+","Result_onratio_-/-","Result_onratio_+/-","Result_onratio_-/+","Result_onratio_+/+"
0.390639243252304,0.521418203208814,0.524768757449011,2.02608769622337,1.0963072316306,1.46333108297687,1.47273422643198,5.68610202803625,0.183086542310223,0.244380608380025,0.245950961080776,0.949595815388253
0.359402959664381,0.456376908139693,0.598640933968472,2.0658119280372,1.00864434527644,1.28079631881636,1.68005236646399,5.79758586730926,0.168446581641856,0.213896764200824,0.280573702153268,0.968213945477212
0.356322782502568,0.499765449332063,0.440156893802368,2.1336316603238,1,1.40256383782718,1.23527575394143,5.98791816043484,0.167002950475759,0.234232299147744,0.206294695559387,1
