"Beta_n_3","Beta_n_5","Beta_n_30"
0.441577142530389,0.44601065966881,0.441785264821484
0.474051249198068,0.457049199052634,0.457588337952049
0.39585791961263,0.441048465620355,0.431506239463036
0.45801766356359,0.416113019964672,0.44833684316842
0.486582569956255,0.455395222210628,0.436906274863977
0.380461773598549,0.489737492835742,0.4441445757775
0.429773464773584,0.42305699921328,0.432040264439769
0.455578912418143,0.46515676358013,0.456237901294131
0.419259810269357,0.440965888978252,0.460380037848384
0.482267344811947,0.43564543432525,0.46689973173721
0.491278222644501,0.399354459607677,0.460533608352782
0.469516569424055,0.466667267354662,0.465065714993507
0.510661230910947,0.444786944025462,0.452655565377181
0.440220782457648,0.473713704727631,0.450483122408196
0.470035699032877,0.402022177711086,0.44173380935902
0.447423155755244,0.441386572537906,0.44637104007926
0.451734451776632,0.448980870695787,0.453064047673911
0.417056674242449,0.448378823561975,0.445333579245524
0.46977301226884,0.431400549767208,0.443445409560914
0.451875855580392,0.434751824508758,0.43815629347902
0.463925938512825,0.486688338495092,0.44293056443855
0.43168010672273,0.439756841420339,0.45632738759175
0.414805474106043,0.467860714577023,0.452397413748395
0.420706612381577,0.426065596896756,0.455374105620657
0.480927336500584,0.451674600670402,0.455435744189153
0.41633557087062,0.479994586135338,0.456095669319504
0.39670006752472,0.471922378000703,0.452073375480633
0.522849574917565,0.434826306129206,0.458019045326194
0.444297196840793,0.474166945736065,0.458626740205138
0.41811502760617,0.451552367742095,0.448009388404322
0.413830270916471,0.461281189929198,0.459503233543755
0.433445651317542,0.472154567692106,0.44584348299811
0.500378283868779,0.445504408438391,0.447390086224695
0.458459546563566,0.45326619834936,0.463331680352255
0.45314695525645,0.416738919181081,0.443969771748888
0.485802503205476,0.404214276274308,0.441291374695545
0.429893161988907,0.459563915518858,0.438479286074631
0.474404024532226,0.451681956905818,0.457571699765222
0.42900595583291,0.462160345337373,0.439958240317056
0.468455193303215,0.448851181939753,0.450358371177025
0.515636966239268,0.474850788022305,0.45253049935081
0.461520937557554,0.448095531873801,0.456174117297912
0.405543864046007,0.457620696743612,0.450892621551019
0.475945397177152,0.442900362368265,0.444215153850042
0.40677168582342,0.401686467108418,0.449366801335883
0.458264234718054,0.437583219587019,0.459764014283311
0.467511525138849,0.492244146422503,0.464142534629983
0.44132119444345,0.45017979682143,0.462223883919693
0.435912713003244,0.453190663111754,0.434009017391293
0.415323252558714,0.419532262004701,0.450286074949321
0.418201736804699,0.442372661546188,0.446443907013692
0.449669250235787,0.434859259870239,0.45601762737845
0.385783621871528,0.396298105755813,0.451679458323536
0.484451520340394,0.41860585108269,0.456748582429633
0.440240976149874,0.458653411014086,0.45119098739485
0.45624674880458,0.435177083551943,0.447217294693602
0.485750798985573,0.462491066032231,0.447853090439699
0.452437807701235,0.398934646159851,0.455314234284022
0.405405058475384,0.452652943601011,0.438176799362575
0.407088791194507,0.45384627289596,0.461593658279742
0.432250384903321,0.459398859328649,0.454306728886252
0.481753435881831,0.449843902853083,0.445247583292752
0.466449710638384,0.43046761961275,0.454803455906063
0.459797306960849,0.449921150408124,0.445473306484535
0.459931191178894,0.418030021128837,0.437027742784868
0.421524489087593,0.439824943282584,0.446914987514401
0.451027474120345,0.472856906430976,0.436557148039488
0.426707816634017,0.472540097059612,0.450619669857954
0.469549658944636,0.416409617092336,0.441241862937571
0.494764289717987,0.465133645453925,0.456322299291629
0.430206242507536,0.4429799732095,0.431900420135683
0.436235028412062,0.419972020939024,0.454391397476448
0.497514876992157,0.437232997032128,0.441427833817129
0.473433321591744,0.434076651449933,0.447469129361139
0.441433179075415,0.463443636406881,0.437373885532214
0.422290156180803,0.473091527346053,0.454992335083682
0.493772247846912,0.443820998003691,0.446204125703714
0.476145493129513,0.45951911919511,0.453217884070309
0.507607989058677,0.497762068494891,0.446580937229177
0.390513087359638,0.427877257508171,0.434955873825395
0.426063572667232,0.456274770554176,0.451543675410642
0.456856064510818,0.468475676141558,0.442101862344731
0.446448757061541,0.457699757779766,0.458370155683657
0.444209560155801,0.470572404976251,0.463175335623952
0.392781492500038,0.443302375036574,0.449896276104121
0.441802460548625,0.484751302357011,0.457836256466637
0.460853934064414,0.387470504582609,0.451344569432232
0.444328111215509,0.438078806510157,0.456733236606473
0.438050249955128,0.43804628528383,0.45287419202584
0.456815493123326,0.491591075042877,0.448020257316826
0.46067772228624,0.462568448454955,0.43463054417466
0.502346118323082,0.453338806413959,0.457132143282668
0.45583754912182,0.441488392997254,0.439990372511591
0.413507259963335,0.468946547370036,0.452402722419664
0.445857839424198,0.446180299813267,0.457482572669102
0.427080383490726,0.437730180875617,0.443788505036242
0.419020637692296,0.451369251774124,0.453973504451474
0.440271839431277,0.463101828096953,0.441797354697292
0.426897304989617,0.47580056685002,0.460232326370148
0.421343812076665,0.440291956550805,0.455758725593082
0.42003794698199,0.440870978175481,0.443347559629297
0.452974297292973,0.450484086351462,0.435372145266011
0.479090891501919,0.443606404183419,0.432567260503275
0.464844678970941,0.452746457222196,0.438978238045257
0.435070555197854,0.394939847982809,0.445509729162017
0.44017914828109,0.466519969054407,0.463147137711752
0.465002051424345,0.441459871185626,0.436846248814943
0.430844783352386,0.455341051239068,0.441084874199673
0.445423189237073,0.443351309884901,0.457496276789422
0.479929598738015,0.453432484373425,0.452401750024752
0.434503791420103,0.38457011772503,0.438932498745952
0.471203936819606,0.458245733078428,0.453097804194052
0.467880826332881,0.447526927146485,0.449743048345628
0.451435627635725,0.398494323663409,0.452247081763566
0.447653906852057,0.427046391823695,0.440742415591507
0.432647589290292,0.455902320118502,0.45525455015681
0.484170768582639,0.427452505542367,0.464292873181728
0.439493412976201,0.470357291709207,0.438296707413106
0.481140077143647,0.473315497356395,0.457281794818788
0.48243686330943,0.450002435611776,0.469011678408055
0.461161799039753,0.425085041419146,0.445961251354684
0.429960364802532,0.478696206742607,0.448680730659148
0.462068932568372,0.444443592348041,0.455626666597811
0.4596438944705,0.47857142026009,0.450835788022641
0.463281663011395,0.474769702457013,0.441992329536604
0.43045369159259,0.479666460282535,0.455394761386069
0.417996932748602,0.483304035112849,0.465553435269316
0.42718801132668,0.454993434438923,0.455222210561347
0.424042462060843,0.452074910216007,0.459621594690927
0.462601726183216,0.438799347784407,0.439390912708007
0.46165995300905,0.388345083704925,0.452553959108681
0.456699311310863,0.444427383871304,0.441813892408685
0.476068955815245,0.454687414670767,0.449136282014061
0.494385258488104,0.439198796304556,0.449296359656361
0.400306253535158,0.434588160120188,0.457682838985441
0.448136693190636,0.497697004214,0.452756441482129
0.455406128635032,0.470798091207974,0.466585107981295
0.472530216071204,0.419440687267092,0.431527907090262
0.47111709001969,0.51449198653904,0.444631902084855
0.404670614494261,0.43022042600176,0.434000089532899
0.494394059839804,0.434082838385226,0.452770725342523
0.466090167843123,0.483306026860605,0.453392725994775
0.404128913743357,0.46338432370243,0.448700609366747
0.490590831978687,0.449029345704529,0.428132636078355
0.44793174366002,0.47945733045228,0.441937753369818
0.450327764281591,0.47365103245146,0.454586267236339
0.491383527650697,0.438726555618519,0.456739722945763
0.46598195456954,0.439142900340399,0.431273396656259
0.426476465855703,0.438890695550724,0.451215770755605
0.487005595923051,0.469380204133695,0.456726644065062
0.41269633947848,0.455408200363234,0.474523628588287
0.449076723774133,0.463693055954745,0.44105743512885
0.473747199361462,0.45417577580846,0.448440656711607
0.459984859966616,0.470372440099243,0.451123174459318
0.485798360414002,0.455508622852795,0.449232295372592
0.463988342048987,0.4865117427953,0.46915786495266
0.470492683292169,0.426858850605842,0.45429042778528
0.44800372498623,0.500523451861518,0.445840571825861
0.472890343746561,0.433157904975469,0.450886574101244
0.489358822180142,0.453057358624157,0.450571901616016
0.448199553469107,0.434079485934866,0.462396601732423
0.424399176974635,0.417454436199841,0.454928958123145
0.443280115306474,0.419732726926811,0.461849992635338
0.365025704003172,0.463320839076353,0.474584509463757
0.458173558860428,0.462205874606894,0.456993924184038
0.481275090355966,0.411758161427338,0.436716208433605
0.431267244702213,0.435182994468471,0.445043580382354
0.464387052487411,0.529245554048896,0.428190530325563
0.420911921527902,0.410426868900678,0.433871457140939
0.438628352007703,0.468706723945805,0.458648127353057
0.4700837323868,0.47135288269082,0.449967308795388
0.458892071945493,0.427603342975223,0.440553993998793
0.48131019518021,0.446218721746256,0.45686054772378
0.461282609486228,0.45809514457249,0.446065203828992
0.463662898453835,0.466093114796546,0.452905015842377
0.467354602951536,0.444037003006615,0.444467441948606
0.486095212611549,0.461522109122465,0.449494494008754
0.427772331860298,0.473962436866784,0.458993884688073
0.4478103018585,0.455193991405114,0.434534967908233
0.414578481227986,0.450842593820128,0.452401764959174
0.437057312657974,0.450123961700834,0.456963246497775
0.451069622509965,0.45105205800675,0.454654294530018
0.443320094253025,0.43344722647968,0.449050297733325
0.484441701183851,0.503909828057046,0.451258775482026
0.43958864983035,0.440522492591692,0.463017936825474
0.414051365322891,0.444017624810066,0.463759060184119
0.459864272855588,0.489650138131315,0.459255608261105
0.452539548753827,0.455505528353328,0.463284276332674
0.449868844236767,0.448181219463173,0.453206308591031
0.415841684726379,0.475480515476446,0.458214112620225
0.428749928477813,0.512509086963167,0.44241961719816
0.393408395557841,0.457655673240657,0.468532396236245
0.423712543040136,0.459118828176553,0.448828378595488
0.438899122248973,0.436877770999737,0.447809525455312
0.475754764859493,0.433567353352936,0.436277209871819
0.437572887401065,0.398351915291621,0.446640483320928
0.476490708901846,0.45171721864325,0.443818124414801
0.425381911896629,0.482987251339436,0.452850672935308
0.387821371717703,0.442064345707606,0.45849273747806
0.406443393688239,0.417973552685451,0.43998090503932
0.448689243567633,0.455117617933021,0.454745975432609
0.432936990660177,0.455456920312452,0.463826614755084
0.460380833888724,0.447386162499196,0.462093596283654
0.442463160585389,0.456111386492203,0.460276582687493
0.449151646798562,0.378616905363459,0.445195368820575
0.464342244801627,0.43336019279518,0.448468523890662
0.478225451464567,0.44803205662849,0.441065367631922
0.44154787466303,0.417816243948503,0.455958887546502
0.37094886330282,0.49808006175422,0.448535237353936
0.427921522804271,0.44379488357186,0.432882677820262
0.417747503270073,0.488169884162245,0.455005657028816
0.477417339735815,0.451628671254111,0.451563912474229
0.47484936028508,0.448336663722374,0.459777264141604
0.466899591286647,0.430673188313138,0.438288538373578
0.412472582352107,0.478348580483139,0.436592455453565
0.438822828379185,0.492684263599238,0.462721848410052
0.415150256179167,0.436622424157392,0.441267569795258
0.447304096390224,0.468445913762245,0.448918536434532
0.454751152522204,0.433653707869748,0.434313705330864
0.399562803407362,0.452827621381693,0.461089869962595
0.442394197263525,0.483447132965983,0.453216401587893
0.425760146929113,0.431859621511947,0.462921584915111
0.43172685004352,0.457903235559345,0.465005449926232
0.482616066115341,0.458522190276516,0.46255157556105
0.460208081188532,0.438915868858073,0.457644606384703
0.458099717825782,0.424724195546917,0.461343880645521
0.430369196551188,0.438720973676746,0.437441614017224
0.432901420125896,0.43795434013021,0.450402316881614
0.397997137735255,0.438794024696645,0.445639450702036
0.430827414115803,0.427982075910893,0.446892344362486
0.441684865140782,0.426122245333027,0.44147604360752
0.440523905748386,0.442309476659425,0.452179927461984
0.434664063412612,0.415335293264485,0.42799606080156
0.414170411794361,0.423249101548453,0.457231645281923
0.425444782967479,0.446609824498052,0.435025062907394
0.452409199232331,0.445234249997991,0.460551452897255
0.476108805226271,0.438984797821845,0.452986488213759
0.465082767909044,0.453113918999807,0.462995294508811
0.471329863379197,0.411903516900364,0.449525165966731
0.456163514287006,0.43468173139723,0.446410921918222
0.416080653791241,0.476138150810891,0.445148908494858
0.448201521652034,0.409294081678716,0.435066736392844
0.462391000030642,0.4629916743965,0.45601656532508
0.458746798201939,0.46953033395527,0.448302867231577
0.44746726185964,0.416633107230808,0.46463220470572
0.428604260526283,0.499052739954583,0.436551204416158
0.424154918677148,0.411046599906468,0.448694405433781
0.421914386168005,0.461326935461877,0.45950020647502
0.431942301869163,0.463204641880745,0.445352231303511
0.46360460217722,0.472065259263242,0.445481140046694
0.480341859344782,0.412176027248557,0.44754311841962
0.452178473244256,0.465349516317489,0.461400928843405
0.427601137796925,0.481216880154926,0.455685569548669
0.455029664281584,0.420558727370838,0.441460409866401
0.447520778532307,0.464234287610396,0.437501985034903
0.432714488708683,0.437669004156141,0.448328197003423
0.479945863211085,0.471022520737973,0.473324814474453
0.439919662449759,0.436121406728076,0.445480757680524
0.441457201514724,0.454203471942164,0.463789442160688
0.45743973387892,0.432007810351005,0.444727772348
0.445284549599921,0.493334372575692,0.445543794622114
0.44699259959503,0.466110871895964,0.4475493830488
0.481290022577066,0.470210858994255,0.457689039144851
0.466786173932566,0.452367674916625,0.462083320215436
0.441748846204435,0.445491309465153,0.456836261339167
0.511746794785564,0.449934382444677,0.456889366941196
0.446986580965531,0.44208493140394,0.442533775447727
0.423431128064784,0.466981115825151,0.458895885421423
0.438406086227809,0.391439270183465,0.450424824124007
0.450755328603239,0.445261680112803,0.45680734799465
0.487102844046401,0.46524889050593,0.453776181689567
0.446181684815023,0.496684659917766,0.450921067356913
0.453674995901467,0.44321961570027,0.449303923098971
0.437803157765472,0.433565533185468,0.437742789810677
0.472039300022997,0.411240991921422,0.448123225647699
0.446469188857964,0.448056754131394,0.456759745417379
0.441664640790855,0.456863245453921,0.450526968695633
0.471279750051574,0.460976768491279,0.451869173372694
0.476346752441015,0.435798860000985,0.472905781844445
0.446669326642769,0.414174593358634,0.45444349992594
0.473603271220963,0.429417651266515,0.448326958240314
0.440057774376524,0.491530744114023,0.450878476798478
0.471135513759199,0.433117004507745,0.436345145686518
0.422907639896732,0.405944513151261,0.455058288134987
0.436844879233354,0.465344816190443,0.466157699474929
0.478741684658172,0.457162393882706,0.44577041862676
0.408508240577059,0.428160213228197,0.46659739432428
0.412653526442953,0.452595385635167,0.462476175530665
0.466811708340419,0.49895459128618,0.449915164533911
0.475384058083682,0.488690660481225,0.46139501685783
0.450452845767653,0.463683253759242,0.44991021955333
0.466400729476472,0.455146199021218,0.455289732665188
0.486852964114089,0.445271744108806,0.463350258803369
0.39647799501013,0.420289223495625,0.437717324448258
0.417898560373298,0.4728613334834,0.431456348267133
0.458429489915315,0.412238651639265,0.455095354454269
0.430739075025004,0.491978722212409,0.455219128709705
0.449352686248281,0.468446934036916,0.440727836179508
0.458497886380837,0.410559253992407,0.447016652014367
0.492580036100261,0.430397967734166,0.451288603325973
0.476634989130146,0.45890462694203,0.457780455116038
0.48617746248021,0.450412973674688,0.454381500134308
0.477751473788019,0.433324240799522,0.42971600195305
0.444546282488599,0.46792616509903,0.467680544818563
0.463621615731352,0.468777830197281,0.448081364386397
0.45252181072186,0.429492997108669,0.452859764456927
0.455699280009745,0.43881036587856,0.45235235578219
0.448479709805024,0.456684426919192,0.440521779629105
0.482043874389236,0.466524329259017,0.451592773912196
0.459325356104835,0.462519071567112,0.454169817732711
0.400092737774554,0.446923039200088,0.460128441235131
0.541644687826809,0.430628276276244,0.461176624716364
0.455688740822909,0.443346425412595,0.448110100758533
0.449508973743098,0.465628430156089,0.455434616725652
0.497111875343305,0.441497219279991,0.457024848404516
0.444469809391872,0.46069132612626,0.445397378670629
0.416170258245658,0.463895156372183,0.449881836186403
0.490193633055969,0.432251380037213,0.458665034063597
0.441827165560609,0.423192006110002,0.44251207170261
0.487482442928021,0.45754625029653,0.454608340304768
0.460636098319895,0.474589535382308,0.442035916204883
0.422813211111496,0.412504183936313,0.445369629088681
0.427861645065937,0.431992324388959,0.456862117936197
0.431568709409538,0.429338782199245,0.446600260158685
0.390491386442198,0.449640110655382,0.438147551210341
0.431396334338712,0.445408023958519,0.444238541890831
0.453740658789487,0.443109497712445,0.446156274699768
0.470019091539192,0.453480543555687,0.45136367064426
0.435793010803051,0.442515956961629,0.46528449672747
0.450998452079021,0.467114874670723,0.465089319410459
0.431990365885943,0.455941065628089,0.447544458843772
0.467805277323463,0.472887578897586,0.447068790021168
0.442193609896691,0.430554224850889,0.444368462023335
0.42901924049038,0.419443171019054,0.446101695512871
0.479782850763179,0.451613595031347,0.474968839667109
0.479039727671503,0.45606505576288,0.446478716778426
0.494396332846222,0.458188493609628,0.445673075736463
0.484184952481298,0.459032994476455,0.46179589225209
0.493124861561035,0.442174809753707,0.45492390912105
0.43696965731321,0.441943879226354,0.452164026559069
0.459009790439352,0.433352661083932,0.456816695727452
0.415612593433946,0.455732708402038,0.44665895905597
0.465638217194001,0.46930386925628,0.447247037829211
0.380880133011083,0.402848364145429,0.445079535360306
0.4545050943732,0.47482434449171,0.449417690778059
0.441523836017822,0.43292307170138,0.46372172702862
0.454006150253949,0.461691632440806,0.44530799317475
0.459029912954795,0.464304796746263,0.454882499557175
0.502038663119634,0.49180569263035,0.437614623423378
0.415762146618466,0.457484917103611,0.44969468360161
0.45548307752696,0.439594671451278,0.456072875393586
