"Beta_n_3","Beta_n_5","Beta_n_30"
0.410399777352329,0.434514397089679,0.443198290716308
0.417173132009479,0.438684378588146,0.455850897958024
0.473565483025171,0.504529151091036,0.458047728366969
0.429804557542929,0.42751891008184,0.433037103587778
0.421177993937611,0.469841107321613,0.425783064500741
0.458797237273321,0.470307268883318,0.435831608867065
0.486930986329516,0.410324043776885,0.455631255689893
0.383109660227459,0.460156296865546,0.433536357854418
0.444833641833119,0.462959177827954,0.457232083719852
0.468893372559092,0.457854513660603,0.451314592750275
0.398362377409683,0.459948925327024,0.432780996304202
0.397570254075576,0.465236400492139,0.45968611331574
0.476012101464054,0.452092174773919,0.439998363174718
0.475424473937149,0.431576096778817,0.443976043650214
0.443336745308871,0.406909260300904,0.449798133356487
0.518237841753127,0.48874349751317,0.463058969036984
0.405225329515396,0.45357621298912,0.4520072234452
0.431676710610173,0.398599966105616,0.46683032336784
0.461924285890806,0.457878643803094,0.453386470796389
0.412281320990586,0.50966653293201,0.443839383637663
0.406004149786584,0.440078954439627,0.44118875593248
0.460357785449301,0.421730416241898,0.434462654548226
0.463794547805491,0.400260851797516,0.465068309051778
0.454176647843903,0.423214817632183,0.457250714158778
0.397679034834937,0.395121175786791,0.459526914905192
0.492136090286592,0.484287605645077,0.453772893610204
0.46550929146471,0.437746845877034,0.47104584356228
0.419383433873623,0.468029668657642,0.440267158416741
0.395404701508402,0.474507454322555,0.480034862080769
0.498263532377937,0.483477178927085,0.440622158003538
0.432253033251614,0.480867300912198,0.451897111894833
0.477073433495318,0.448185981017563,0.449840387801644
0.441887111259347,0.442425312352703,0.464340812559978
0.520834590130228,0.43242188489866,0.437206807144452
0.505032640414105,0.472578980009804,0.434026196304723
0.450270936474794,0.442287928131298,0.434354581135729
0.501006146752766,0.418283754632147,0.452455488235122
0.401751485956806,0.5323420174033,0.469130825784246
0.439128910411204,0.497058837277448,0.446570489479716
0.45077872155658,0.438324447851044,0.430420002916666
0.443973713030469,0.43690862560968,0.457962838701707
0.365305610581318,0.405325857251903,0.421152097068278
0.341905491802534,0.446328655371725,0.442147594368989
0.468297818137648,0.475396201730097,0.452797353717697
0.528087742738395,0.474043155605852,0.458215061002305
0.424834553083446,0.44927917055668,0.452461068198769
0.516366341624147,0.463432375392204,0.467441647686102
0.43594394394656,0.451220748753083,0.450611484432598
0.500304550442946,0.395065011724896,0.443723884787942
0.439302349554874,0.475149963626429,0.477994444789287
0.345145207213481,0.457259552022857,0.44934879718099
0.471676263729606,0.386600636410613,0.430200430199284
0.458535776639075,0.410604317266865,0.459787415172694
0.446246258337047,0.466997599192787,0.45290757015251
0.471093294985211,0.399630288542705,0.437501647090521
0.465555781394776,0.38280882312538,0.435881731509955
0.426975323207781,0.472311875328986,0.432187021541805
0.506772286209974,0.462932946773895,0.454299566628546
0.440472448008013,0.412557056787991,0.471572015358732
